person_id,positive_neighbor_count,has_positive_neighbor,positive_component_id,positive_component_size,is_isolated_positive
15593,4,1,9,5,0
50396,1,1,2,5,0
58369,3,1,0,5,0
93542,3,1,8,5,0
155337,1,1,7,5,0
192035,3,1,9,5,0
200037,2,1,4,5,0
205022,1,1,7,5,0
230456,2,1,3,5,0
278201,3,1,3,5,0
302450,3,1,5,5,0
322713,2,1,3,5,0
324687,2,1,9,5,0
345942,4,1,8,5,0
348292,1,1,1,5,0
348677,1,1,2,5,0
361110,4,1,0,5,0
394179,4,1,8,5,0
404436,2,1,5,5,0
452627,2,1,0,5,0
493212,1,1,4,5,0
496410,3,1,6,5,0
524516,4,1,5,5,0
538397,4,1,8,5,0
542515,1,1,3,5,0
558006,1,1,7,5,0
580630,4,1,5,5,0
590205,1,1,9,5,0
593095,3,1,5,5,0
620955,1,1,7,5,0
632107,1,1,6,5,0
636870,2,1,9,5,0
655030,3,1,0,5,0
663490,2,1,2,5,0
664487,2,1,0,5,0
666214,3,1,2,5,0
682868,4,1,7,5,0
718263,1,1,1,5,0
722032,1,1,6,5,0
737698,1,1,1,5,0
770827,2,1,3,5,0
786149,3,1,8,5,0
787062,1,1,2,5,0
848123,3,1,4,5,0
852749,3,1,1,5,0
880449,3,1,6,5,0
898253,2,1,6,5,0
906351,1,1,4,5,0
945878,2,1,1,5,0
951570,1,1,4,5,0
