person_id,positive_neighbor_count,has_positive_neighbor,positive_component_id,positive_component_size,is_isolated_positive
18019,4,1,0,9,0
41114,2,1,3,9,0
54036,2,1,4,9,0
184452,3,1,1,9,0
185298,5,1,0,9,0
204093,4,1,2,9,0
237698,6,1,0,9,0
264825,4,1,5,9,0
265504,1,1,0,9,0
317193,3,1,3,9,0
320107,2,1,4,9,0
363411,1,1,2,9,0
395187,1,1,3,9,0
400435,3,1,1,9,0
417765,1,1,4,9,0
420033,1,1,5,9,0
421442,3,1,3,9,0
431736,4,1,4,9,0
433751,1,1,0,9,0
437555,6,1,0,9,0
437705,2,1,3,9,0
487679,1,1,5,9,0
497398,3,1,2,9,0
503322,3,1,5,9,0
506851,4,1,1,9,0
526324,1,1,4,9,0
526714,2,1,1,9,0
526730,4,1,2,9,0
553789,4,1,1,9,0
581242,4,1,3,9,0
589463,4,1,5,9,0
605417,3,1,5,9,0
613299,7,1,0,9,0
644818,6,1,2,9,0
662768,2,1,4,9,0
697623,2,1,4,9,0
707845,2,1,1,9,0
722902,6,1,0,9,0
728139,1,1,1,9,0
750133,3,1,2,9,0
766063,1,1,3,9,0
766443,1,1,5,9,0
772640,2,1,5,9,0
816954,2,1,3,9,0
822872,3,1,5,9,0
825150,5,1,2,9,0
826758,7,1,2,9,0
830367,3,1,2,9,0
870152,2,1,3,9,0
881706,4,1,4,9,0
889608,1,1,1,9,0
897323,2,1,4,9,0
930604,2,1,1,9,0
938902,6,1,0,9,0
