person_id,positive_neighbor_count,has_positive_neighbor,positive_component_id,positive_component_size,is_isolated_positive
3923,1,1,0,14,0
13362,7,1,3,13,0
26370,4,1,0,14,0
72610,4,1,2,14,0
74599,7,1,2,14,0
77820,8,1,3,13,0
100845,3,1,3,13,0
104691,7,1,3,13,0
122127,5,1,3,13,0
165228,7,1,3,13,0
169536,6,1,1,13,0
173058,4,1,1,13,0
177159,4,1,1,13,0
202820,9,1,1,13,0
220629,1,1,3,13,0
239320,5,1,0,14,0
319547,1,1,0,14,0
337410,6,1,0,14,0
365852,5,1,3,13,0
373247,3,1,2,14,0
510344,6,1,1,13,0
544695,5,1,1,13,0
562879,7,1,2,14,0
563831,1,1,0,14,0
585011,8,1,3,13,0
596020,6,1,2,14,0
612072,9,1,3,13,0
612691,7,1,1,13,0
630728,4,1,1,13,0
638899,2,1,2,14,0
646021,6,1,2,14,0
660158,1,1,2,14,0
660859,2,1,2,14,0
724740,6,1,2,14,0
729808,1,1,2,14,0
741026,2,1,0,14,0
747977,7,1,1,13,0
795924,6,1,2,14,0
812712,5,1,0,14,0
820443,4,1,0,14,0
830443,7,1,0,14,0
832381,5,1,3,13,0
839959,1,1,1,13,0
861267,3,1,0,14,0
865425,1,1,1,13,0
875833,8,1,2,14,0
885995,6,1,1,13,0
911626,2,1,1,13,0
925549,3,1,3,13,0
930307,2,1,0,14,0
937725,8,1,0,14,0
942960,3,1,0,14,0
971878,10,1,3,13,0
993091,1,1,2,14,0
